_key,cik_str,ticker,title
9483,1593222,CIO-PA,"City Office REIT, Inc."
9484,903571,GSS,GOLDEN STAR RESOURCES LTD.
9485,1629019,MBINP,Merchants Bancorp
9486,1604174,ECCX,Eagle Point Credit Co Inc.
9487,1785493,PXPC,Phoenix Plus Corp.
9488,1437194,ELLKF,Ellaktor SA / ADR
9489,1495222,OXLCO,Oxford Lane Capital Corp.
9490,1814287,ERES,East Resources Acquisition Co
9491,1243429,ARCXF,ArcelorMittal
9492,1514281,MITT-PA,"AG Mortgage Investment Trust, Inc."
9493,1437041,LNDNF,Lundin Petroleum AB
9494,1533615,GMRE-PA,Global Medical REIT Inc.
9495,1507964,KOR,Corvus Gold ULC
9496,1495240,LANDM,GLADSTONE LAND Corp
9497,1514281,MITT-PB,"AG Mortgage Investment Trust, Inc."
9498,1726173,BH,Biglari Holdings Inc.
9499,1904856,ENRFF,Enerflex Ltd.
9500,1568969,APYP,"APPYEA, INC"
9501,1347652,CORR-PA,"CorEnergy Infrastructure Trust, Inc."
9502,1452857,SPLP-PA,STEEL PARTNERS HOLDINGS L.P.
9503,1819496,IGAC,IG Acquisition Corp.
9504,1080720,GUT-PC,GABELLI UTILITY TRUST
9505,1392091,BKEPP,"Blueknight Energy Partners, L.P."
9506,1574085,BHR-PD,Braemar Hotels & Resorts Inc.
9507,1682325,GTYH,GTY Technology Holdings Inc.
9508,1227857,NCZ-PA,Virtus Convertible & Income Fund II
9509,1556898,THPTF,"Techpoint, Inc."
9510,1838176,DHBCU,DHB Capital Corp.
9511,8063,ATROB,ASTRONICS CORP
9512,1232582,AHT-PD,ASHFORD HOSPITALITY TRUST INC
9513,1574085,BHR-PB,Braemar Hotels & Resorts Inc.
9514,23426,CNTHP,CONNECTICUT LIGHT & POWER CO
9515,25475,CRD-B,CRAWFORD & CO
9516,23426,CNLPL,CONNECTICUT LIGHT & POWER CO
9517,1849475,NCACU,Newcourt Acquisition Corp
9518,1232582,AHT-PH,ASHFORD HOSPITALITY TRUST INC
9519,1899883,FIPWV,FTAI Infrastructure Inc.
9520,1682745,VRRMW,VERRA MOBILITY Corp
9521,1442626,BRG-PD,"Bluerock Residential Growth REIT, Inc."
9522,1854593,GOBI,Gobi Acquisition Corp.
9523,1318885,DSX-PB,DIANA SHIPPING INC.
9524,1869141,ACAQ-UN,Athena Consumer Acquisition Corp.
9525,729580,BELFB,BEL FUSE INC /NJ
9526,1442626,BRG-PC,"Bluerock Residential Growth REIT, Inc."
9527,1243429,AMSIY,ArcelorMittal
9528,1232582,AHT-PF,ASHFORD HOSPITALITY TRUST INC
9529,1166663,TNP-PD,TSAKOS ENERGY NAVIGATION LTD
9530,1469392,NEV,Nuveen Enhanced Municipal Value Fund
9531,1528356,GNE-PA,Genie Energy Ltd.
9532,1166663,TNP-PE,TSAKOS ENERGY NAVIGATION LTD
9533,1232582,AHT-PI,ASHFORD HOSPITALITY TRUST INC
9534,1232582,AHT-PG,ASHFORD HOSPITALITY TRUST INC
9535,357294,HOVVB,HOVNANIAN ENTERPRISES INC
9536,1791091,TLMD,"SOC Telemed, Inc."
9537,1166663,TNP-PF,TSAKOS ENERGY NAVIGATION LTD
9538,922358,FGPRB,FERRELLGAS PARTNERS L P
9539,1093082,HBP,HUTTIG BUILDING PRODUCTS INC
9540,830122,VWTR,"VIDLER WATER RESOURCES, INC."
9541,1175483,DS-PD,Drive Shack Inc.
9542,1823884,VTIQU,VectoIQ Acquisition Corp. II
9543,1850051,IQMDU,Intelligent Medicine Acquisition Corp.
9544,23426,CNLHO,CONNECTICUT LIGHT & POWER CO
9545,1571776,CHMI-PB,Cherry Hill Mortgage Investment Corp
9546,1175483,DS-PB,Drive Shack Inc.
9547,1841675,ARBKF,Argo Blockchain Plc
9548,23426,CNPWM,CONNECTICUT LIGHT & POWER CO
9549,1820727,MUDSU,Mudrick Capital Acquisition Corp. II
9550,1822873,LFTR,Lefteris Acquisition Corp.
9551,1579597,ITEPF,ITE Group plc/ADR
9552,1571776,CHMI-PA,Cherry Hill Mortgage Investment Corp
9553,1762506,VSOGF,"Vista Energy, S.A.B. de C.V."
9554,1175483,DS-PC,Drive Shack Inc.
9555,1824153,LHC-UN,Leo Holdings Corp. II
9556,1041657,UONEK,"URBAN ONE, INC."
9557,1598599,IPHYF,Innate Pharma SA
9558,1686142,JCO,Nuveen Credit Opportunities 2022 Target Term Fund
9559,1641601,RVRF,River Financial Corp
9560,71508,ENO,"ENTERGY NEW ORLEANS, LLC"
9561,1770561,CODQL,Coronado Global Resources Inc.
9562,1518419,QTRHF,Quarterhill Inc.
9563,1874218,RCACU,Revelstone Capital Acquisition Corp.
9564,1836547,ASPC,Alpha Capital Acquisition Co
9565,1737523,BGLC,BioNexus Gene Lab Corp
9566,1515816,PLYM-PA,"Plymouth Industrial REIT, Inc."
9567,1851266,LFACU,LF Capital Acquisition Corp. II
9568,1850453,MOYFF,Mynaric AG
9569,1557265,PRIVX,Private Shares Fund
9570,1557265,PRLVX,Private Shares Fund
9571,1434754,SB-PC,"SAFE BULKERS, INC."
9572,1434754,SB-PD,"SAFE BULKERS, INC."
9573,1882607,ASEPF,"ALPINE SUMMIT ENERGY PARTNERS, INC."
9574,1814140,BCAC,"Apexigen, Inc."
9575,1578453,DLNG-PA,Dynagas LNG Partners LP
9576,1854078,RLFTF,Relief Therapeutics Holding SA
9577,1606745,LTRPB,"Liberty TripAdvisor Holdings, Inc."
9578,1459762,EXROF,EXRO TECHNOLOGIES INC.
9579,716634,RDIB,READING INTERNATIONAL INC
9580,1814974,BBXIB,"BBX Capital, Inc."
9581,1169717,ADRE,INVESCO BLDRS INDEX FUNDS TRUST
9582,793040,ECF-PA,ELLSWORTH GROWTH & INCOME FUND LTD
9583,1875931,OFSTF,Carbon Streaming Corp
9584,1705012,FATBB,"Fat Brands, Inc"
9585,1832487,GUER,"Guerrilla RF, Inc."
9586,1166272,GNTLF,GENETIC TECHNOLOGIES LTD
9587,1558924,PKKFF,Tenet Fintech Group Inc.
9588,1752372,EZOO,Ezagoo Ltd
9589,9521,BCV-PA,BANCROFT FUND LTD
9590,1429260,FBIOP,"Fortress Biotech, Inc."
9591,1333172,NM-PH,Navios Maritime Holdings Inc.
9592,761648,CDR-PB,"CEDAR REALTY TRUST, INC."
9593,1582982,MTBCP,"CareCloud, Inc."
9594,1811942,FFLWF,Fire & Flower Holdings Corp.
9595,1333172,NM-PG,Navios Maritime Holdings Inc.
9596,761648,CDR-PC,"CEDAR REALTY TRUST, INC."
9597,1282957,GLU-PB,GABELLI GLOBAL UTILITY & INCOME TRUST
9598,1907909,VOXCF,Vox Royalty Corp.
9599,1794717,SCVX,SCVX Corp.
9600,1888274,DEFTF,"Defi Technologies, Inc."
9601,1301236,SOHOO,Sotherly Hotels Inc.
9602,1301236,SOHOB,Sotherly Hotels Inc.
9603,77281,PEI-PB,PENNSYLVANIA REAL ESTATE INVESTMENT TRUST
9604,77281,PEI-PC,PENNSYLVANIA REAL ESTATE INVESTMENT TRUST
9605,76321,PKDC,PARKER DRILLING CO /DE/
9606,1301236,SOHON,Sotherly Hotels Inc.
9607,1811115,RTNXF,Renalytix plc
9608,16859,KHDHF,Scully Royalty Ltd.
9609,77281,PEI-PD,PENNSYLVANIA REAL ESTATE INVESTMENT TRUST
9610,1762359,ACRDF,"Acreage Holdings, Inc."
9611,1430725,GSL-PB,"Global Ship Lease, Inc."
9612,1823575,LNFA,"ZeroFox Holdings, Inc."
9613,1679063,CSSEP,"Chicken Soup for the Soul Entertainment, Inc."
9614,1644771,RSF,RiverNorth Specialty Finance Corp
9615,1578453,DLNG-PB,Dynagas LNG Partners LP
9616,1712641,BFAGY,Biofrontera AG
9617,1698508,IHTA,Invesco High Income 2024 Target Term Fund
9618,1502557,CXKJ,Kun Peng International Ltd.
9619,1898601,TAOFF,IPERIONX Ltd
9620,1737270,NEXCF,NexTech AR Solutions Corp.
9621,1630511,ENMPF,Ensurge Micropower ASA/ADR
9622,1816723,GRFXY,Graphex Group Ltd
9623,1843724,AMCIU,AMCI Acquisition Corp. II
9624,1856774,GEEXW,Games & Esports Experience Acquisition Corp.
9625,1374328,FTLF,"FITLIFE BRANDS, INC."
9626,1888175,PXCLF,Phoenix Copper Limited/ADR
9627,1662774,CRTX,"Cortexyme, Inc."
9628,1515114,GWIN,"GLORYWIN ENTERTAINMENT GROUP, INC."
9629,1853825,TZUP,THUMZUP MEDIA Corp
9630,1717452,ODTC,"Odonate Therapeutics, Inc."
9631,1412100,MH-PA,"Maiden Holdings, Ltd."
9632,1412100,MH-PC,"Maiden Holdings, Ltd."
9633,1609139,INND,"INNERSCOPE HEARING TECHNOLOGIES, INC."
9634,1412100,MH-PD,"Maiden Holdings, Ltd."
9635,1363958,WCRS,"WESTERN CAPITAL RESOURCES, INC."
9636,1072627,KFSYF,KINGSWAY FINANCIAL SERVICES INC
9637,783005,EMMS,EMMIS COMMUNICATIONS CORP
9638,93676,SCXLB,STARRETT L S CO
9639,1108967,OEG,"Orbital Energy Group, Inc."
9640,1828098,MITC,Steakholder Foods Ltd.
9641,886128,FCELB,FUELCELL ENERGY INC
9642,1865120,BRACU,Broad Capital Acquisition Corp
9643,1520592,LBTD,Lotus Bio-Technology Development Corp.
9644,1675192,OTTW,Ottawa Bancorp Inc
9645,1817153,EDTXU,EdtechX Holdings Acquisition Corp. II
9646,1830162,LBPS,4D Pharma PLC
9647,838875,WVVIP,WILLAMETTE VALLEY VINEYARDS INC
9648,1668340,BCTF,"Bancorp 34, Inc."
9649,1362898,AVLNF,Avalon Advanced Materials Inc.
9650,1843100,SAMAU,Schultze Special Purpose Acquisition Corp. II
9651,1393781,WSFT,WIKISOFT CORP.
9652,1021917,AWCA,"Awaysis Capital, Inc."
9653,1617765,LNDZF,Salona Global Medical Device Corp
9654,1738699,WSKEF,Wisekey International Holding S.A.
9655,910679,WVFC,WVS FINANCIAL CORP
9656,1613092,SNIPF,Snipp Interactive Inc.
9657,1605057,VMNT,"Vemanti Group, Inc."
9658,1318482,SGLDF,KIDOZ INC.
9659,1042046,AFGC,AMERICAN FINANCIAL GROUP INC
9660,1699018,EFBI,"Eagle Financial Bancorp, Inc."
9661,1645155,WBSR,Webstar Technology Group Inc.
9662,733337,PWCO,"PwrCor, Inc."
9663,942149,OCGSF,OUTCROP GOLD CORP
9664,1336364,HNCKF,Giga Metals Corp
9665,1708715,SNNF,Seneca Financial Corp.
9666,1285543,SFOR,"Zerify, Inc."
9667,926844,CBPID,China Botanic Pharmaceutical
9668,1769725,ERKH,"Eureka Homestead Bancorp, Inc."
9669,350403,PHIG,"PHI Group, Inc./DE"
9670,1442853,IGEX,"Indo Global Exchange(s) Pte, Ltd."
9671,910569,NORZF,NORZINC LTD.
9672,1607245,OASMY,Oasmia Pharmaceutical AB
9673,1710138,SOLCF,SOL Global Investments Corp.
9674,1855743,ARRKF,ARRAS MINERALS CORP.
9675,926423,MINDP,"MIND TECHNOLOGY, INC"
9676,1002135,WSTL,WESTELL TECHNOLOGIES INC
9677,1725750,PNGZF,Paringa Resources Ltd
9678,1527541,WHLRD,"Wheeler Real Estate Investment Trust, Inc."
9679,1086082,CAVG,"CANNAPOWDER, INC."
9680,1376986,TVC,Tennessee Valley Authority
9681,1790368,ZYQG,ZYQC Group Holding Ltd
9682,1827855,MCLE,Medicale Corp.
9683,1376986,TVE,Tennessee Valley Authority
9684,1130166,CYCCP,"Cyclacel Pharmaceuticals, Inc."
9685,1532595,SINC,Sincerity Applied Materials Holdings Corp.
9686,927720,SBSAA,SPANISH BROADCASTING SYSTEM INC
9687,711665,GADS,"Gadsden Properties, Inc."
9688,1265107,SCTY,MONITRONICS INTERNATIONAL INC
9689,1022505,CLOK,"SideChannel, Inc."
9690,1583138,PLFX,Pulse Evolution Corp
9691,1294404,SFUNY,Fang Holdings Ltd
9692,1295961,QEGYD,QUANTUM ENERGY INC.
9693,1768225,EMHTF,Emerald Health Therapeutics Inc.
9694,1735184,RVIC,Retail Value Inc.
9695,1395445,PRPI,PERPETUAL INDUSTRIES INC.
9696,1794311,BLEG,"Branded Legacy, Inc."
9697,925541,REGRF,GRAPH BLOCKCHAIN INC
9698,1631463,BRLL,Barrel Energy Inc.
9699,727634,ISGN,iSign Solutions Inc.
9700,1588014,ADMQ,"ADM ENDEAVORS, INC."
9701,1391426,CLNV,Clean Vision Corp
9702,1487843,YRIV,Yangtze River Port & Logistics Ltd
9703,1721741,LAZYW,"Lazydays Holdings, Inc."
9704,1527541,WHLRP,"Wheeler Real Estate Investment Trust, Inc."
9705,1492448,GRNF,GRN Holding Corp
9706,1566610,VERBW,"Verb Technology Company, Inc."
9707,1263872,TAKD,TRANSAKT LTD.
9708,1398529,GKIT,"GREENKRAFT, INC."
9709,934543,ACMC,AMERICAN CHURCH MORTGAGE CO
9710,758938,QBAK,QUALSTAR CORP
9711,1004724,RHE-PA,"REGIONAL HEALTH PROPERTIES, INC"
9712,1385799,ABMT,Advanced Biomedical Technologies Inc.
9713,1435064,CETXP,CEMTREX INC
9714,1550020,EWLL,eWELLNESS HEALTHCARE Corp
9715,1623360,MRGE,Mirage Energy Corp
9716,1723517,UCASU,UC Asset LP
9717,1101246,TLDN,"Telidyne, Inc."
9718,1400732,PFSF,"PACIFIC SOFTWARE, INC."
9719,1370496,MLLOF,Medallion Resources Ltd
9720,1874138,PRTM,"Sparx Holdings Group, Inc."
9721,42050,WSRC,WESTERN SIERRA RESOURCE Corp
9722,1530185,ATVK,"Ameritek Ventures, Inc."
9723,822411,IMUC,"ImmunoCellular Therapeutics, Ltd."
9724,842722,DROP,"Fuse Science, Inc."
9725,1475430,JSHG,JOSHUA GOLD RESOURCES INC
9726,1313938,SNNC,"Sibannac, Inc."
9727,1084332,SLNM,SALON MEDIA GROUP INC
9728,1445109,CCTCD,Clean Coal Technologies Inc.
9729,1525852,BTZI,"BOTS, Inc./PR"
9730,1099234,INCT,"InCapta, Inc."
9731,1381105,PTOI,"Plastic2Oil, Inc."
9732,1635748,ZPAS,"Zoompass Holdings, Inc."
9733,1591615,VXIT,"VirExit Technologies, Inc."
9734,1511161,ASKH,ASTIKA HOLDINGS INC.
9735,1414953,MOJOD,EQUATOR Beverage Co
9736,1315255,GTTNQ,"GTT Communications, Inc."
9737,1589150,RGBPP,Regen BioPharma Inc
9738,1041633,FTRS,Futuris Co
9739,1515740,BIEI,PREMIER BIOMEDICAL INC
9740,1458581,ZENO,"ZENOSENSE, INC."
9741,1351573,PHCG,"Pure Harvest Corporate Group, Inc."
9742,1584831,OXBRW,OXBRIDGE RE HOLDINGS Ltd
9743,922330,RGUS,REGI U S INC
9744,1041588,ACCR,"Access-Power & Co., Inc."
9745,1498291,DCAC,"Daniels Corporate Advisory Company, Inc."
9746,1575975,VBVT,Viabuilt Ventures Inc.
9747,1833089,RPNRF,Rapid Nutrition PLC
9748,1424404,WOLVD,Wolverine Resources Corp.
9749,1650575,BRQSW,"Borqs Technologies, Inc."
9750,1689066,SIGO,Sunset Island Group
9751,1514113,GHAV,GRAND HAVANA INC.
9752,1058828,HDII,HYPERTENSION DIAGNOSTICS INC /MN
9753,1043156,STRZ,STAR BUFFET INC
9754,1457612,GNCA,"GENOCEA BIOSCIENCES, INC."
9755,1533106,ARGQD,"ARGENTUM 47, INC."
9756,1351051,GENN,"Genesis Healthcare, Inc."
9757,1388174,EXLA,Helmer Directional Drilling Corp.
9758,1492617,PGLOD,"FLYWHEEL ADVANCED TECHNOLOGY, INC."
9759,715788,EVIO,"EVIO, INC."
9760,1429859,CBTC,XTRA Bitcoin Inc.
9761,1386018,TGRO,"Tiger Oil & Energy, Inc."
9762,1068618,GVSI,"Good Vibrations Shoes, Inc."
9763,1302946,TURV,TWO RIVERS WATER & FARMING Co
9764,1609472,VITX,GH Capital Inc.
9765,1119807,ENCC,LEGACY CARE PARTNERS INC.
9766,1387998,SGOO,Snoogoo Corp.
9767,1471302,KMGH,Kemiao Garment Holding Group
9768,1438461,ELRED,Yinfu Gold Corp.
9769,18172,CTAM,A. M. Castle & Co.
9770,1503458,FTXP,"FOOTHILLS EXPLORATION, INC."
9771,1771077,PSYC,"Telemynd, Inc."
9772,1415306,PSRU,"Valiant Eagle, Inc."
9773,1065598,DGTW,"DigitalTown, Inc."
9774,1751299,KLDO,"Kaleido Biosciences, Inc."
9775,1621221,ARTLW,"ARTELO BIOSCIENCES, INC."
9776,1479000,OTTV,Viva Entertainment Group Inc.
9777,1076784,DBUB,"DBUB GROUP, INC"
9778,1795851,FAVO,"Favo Realty, Inc"
9779,1297830,JRJCY,China Finance Online Co. LTD
9780,1647705,GBBT,"Global Boatworks Holdings, Inc."
9781,772263,NICH,NITCHES INC
9782,1916879,VHLD,"VECTOR 21 HOLDINGS, INC."
9783,1103640,OMPS,"OMPHALOS, CORP"
9784,1400683,STWC,"STWC. Holdings, Inc."
9785,22872,CHCR,"Advanzeon Solutions, Inc."
9786,1639874,TCHC,"Tech Central, Inc."
9787,1396054,LITH,U.S. Lithium Corp.
9788,1055454,SCOO,SCHOOL SPECIALTY INC
9789,1608430,RBNW,"Renewable Energy & Power, Inc."
9790,842183,RPT-PD,RPT Realty
9791,820318,IIVIP,II-VI INC
9792,907254,BFS-PE,"SAUL CENTERS, INC."
9793,921671,GGT-PG,GABELLI MULTIMEDIA TRUST INC.
9794,1055160,MFA-PC,"MFA FINANCIAL, INC."
9795,230557,SIGIP,SELECTIVE INSURANCE GROUP INC
9796,732717,TBC,AT&T INC.
9797,732717,T-PC,AT&T INC.
9798,732717,T-PA,AT&T INC.
9799,798949,UNTCW,UNIT CORP
9800,1843100,SAMAW,Schultze Special Purpose Acquisition Corp. II
9801,1843351,KSICW,Kadem Sustainable Impact Corp
9802,1843351,KSICU,Kadem Sustainable Impact Corp
9803,1840792,VPCBU,VPC Impact Acquisition Holdings II
9804,1841845,PDOT-UN,Peridot Acquisition Corp. II
9805,1840776,HGTY-WT,"Hagerty, Inc."
9806,1842329,AGGRW,Agile Growth Corp.
9807,1841845,PDOT-WT,Peridot Acquisition Corp. II
9808,1842329,AGGRU,Agile Growth Corp.
9809,1847345,PWUPW,PowerUp Acquisition Corp.
9810,1847345,PWUPU,PowerUp Acquisition Corp.
9811,1844419,MAQCU,Maquia Capital Acquisition Corp
9812,1845991,LIONW,Lionheart III Corp
9813,1844135,SIERW,Sierra Lake Acquisition Corp.
9814,1844135,SIERU,Sierra Lake Acquisition Corp.
9815,1844419,MAQCW,Maquia Capital Acquisition Corp
9816,1831937,CLRMU,Clarim Acquisition Corp.
9817,1831937,CLRMW,Clarim Acquisition Corp.
9818,1829797,PACXW,Pioneer Merger Corp.
9819,1828608,CPUH-UN,Compute Health Acquisition Corp.
9820,1828608,CPUH-WT,Compute Health Acquisition Corp.
9821,1830029,ADEX-UN,Adit EdTech Acquisition Corp.
9822,1829797,PACXU,Pioneer Merger Corp.
9823,1830029,ADEX-WT,Adit EdTech Acquisition Corp.
9824,1833908,ALFIW,"Alfi, Inc."
9825,1834226,OSTRW,Oyster Enterprises Acquisition Corp.
9826,1834226,OSTRU,Oyster Enterprises Acquisition Corp.
9827,1835378,CTV-WT,Innovid Corp.
9828,1839824,FZT-UN,FAST Acquisition Corp. II
9829,1839824,FZT-WT,FAST Acquisition Corp. II
9830,1903145,GRRRW,Gorilla Technology Group Inc.
9831,1900304,HLNCF,Haleon plc
9832,1884697,STRY-WT,"Starry Group Holdings, Inc."
9833,36270,MTB-PH,M&T BANK CORP
9834,1865861,CCTSW,Cactus Acquisition Corp. 1 Ltd
9835,1869673,BACA-WT,Berenson Acquisition Corp. I
9836,1869673,BACA-UN,Berenson Acquisition Corp. I
9837,1870925,ENTFU,Enterprise 4.0 Technology Acquisition Corp
9838,1870925,ENTFW,Enterprise 4.0 Technology Acquisition Corp
9839,1855751,PCXCU,Parsec Capital Acquisitions Corp.
9840,1855751,PCXCW,Parsec Capital Acquisitions Corp.
9841,1857086,DMAQR,Deep Medicine Acquisition Corp.
9842,1858007,GDSTW,Goldenstone Acquisition Ltd.
9843,1854963,NLITW,Northern Lights Acquisition Corp.
9844,1854863,BWCAW,Blue Whale Acquisition Corp I
9845,1848731,GHBWF,Glass House Brands Inc.
9846,1854863,BWCAU,Blue Whale Acquisition Corp I
9847,1858007,GDSTU,Goldenstone Acquisition Ltd.
9848,1858007,GDSTR,Goldenstone Acquisition Ltd.
9849,1860514,USCTW,TKB Critical Technologies 1
9850,1860514,USCTU,TKB Critical Technologies 1
9851,1860663,MTRYU,Monterey Bio Acquisition Corp
9852,1860663,MTRYW,Monterey Bio Acquisition Corp
9853,1863990,SMAPU,Sportsmap Tech Acquisition Corp.
9854,1863990,SMAPW,Sportsmap Tech Acquisition Corp.
9855,1865111,ALSAW,Alpha Star Acquisition Corp
9856,1865111,ALSAU,Alpha Star Acquisition Corp
9857,1865111,ALSAR,Alpha Star Acquisition Corp
9858,1488813,CUBB,"Customers Bancorp, Inc."
9859,1527166,CGABL,Carlyle Group Inc.
9860,1523289,MSFIX,Destra Multi-Alternative Fund
9861,1568162,RTLPP,"Necessity Retail REIT, Inc."
9862,1568162,RTLPO,"Necessity Retail REIT, Inc."
9863,1554625,PRIF-PJ,"Priority Income Fund, Inc."
9864,1554625,PRIF-PH,"Priority Income Fund, Inc."
9865,1554625,PRIF-PK,"Priority Income Fund, Inc."
9866,1554625,PRIF-PI,"Priority Income Fund, Inc."
9867,1554625,PRIF-PD,"Priority Income Fund, Inc."
9868,1554625,PRIF-PL,"Priority Income Fund, Inc."
9869,1554625,PRIF-PF,"Priority Income Fund, Inc."
9870,1554625,PRIF-PG,"Priority Income Fund, Inc."
9871,1332551,ACR-PC,ACRES Commercial Realty Corp.
9872,1332551,ACR-PD,ACRES Commercial Realty Corp.
9873,1333986,EQH-PC,"Equitable Holdings, Inc."
9874,1333986,EQH-PA,"Equitable Holdings, Inc."
9875,1438893,GNT-PA,"GAMCO Natural Resources, Gold & Income Trust"
9876,1464963,FCRX,"First Eagle Alternative Capital BDC, Inc."
9877,1418100,AVYAW,Avaya Holdings Corp.
9878,1793229,MPLN-WT,MultiPlan Corp
9879,1793497,UVIX,VS Trust
9880,1793497,SVIX,VS Trust
9881,1798562,TMCWW,TMC the metals Co Inc.
9882,1777835,PWPPW,Perella Weinberg Partners
9883,1824884,ADOCW,Edoc Acquisition Corp.
9884,1824884,ADOCR,Edoc Acquisition Corp.
9885,1826000,LTCHW,"Latch, Inc."
9886,1826855,CLAS-WT,Class Acceleration Corp.
9887,1826855,CLAS-UN,Class Acceleration Corp.
9888,1822862,FSSIW,Fortistar Sustainable Solutions Corp.
9889,1822862,FSSIU,Fortistar Sustainable Solutions Corp.
9890,1823794,ARKOW,ARKO Corp.
9891,1822877,VYGG-WT,Vy Global Growth
9892,1823143,MDH-UN,MDH Acquisition Corp.
9893,1823143,MDH-WT,MDH Acquisition Corp.
9894,1822691,GRNAW,"GreenLight Biosciences Holdings, PBC"
9895,1822359,DCGOW,DocGo Inc.
9896,1820302,BKKT-WT,"Bakkt Holdings, Inc."
9897,1819584,VLTA-WT,Volta Inc.
9898,1810140,POL-WT,1847 Goedeker Inc.
9899,1811063,NUVB-WT,Nuvation Bio Inc.
9900,1711570,URCWF,Uranium Royalty Corp.
9901,1691936,SNAXW,"STRYVE FOODS, INC."
9902,1678130,OPP-PB,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc."
9903,1678130,OPP-PA,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc."
9904,1660046,IMRNW,Immuron Ltd
9905,49196,HBANM,HUNTINGTON BANCSHARES INC /MD/
9906,6176,AP-WT,AMPCO PITTSBURGH CORP
9907,1868640,VHNAU,Vahanna Tech Edge Acquisition I Corp.
9908,1874474,ALLG-WT,Allego N.V.
9909,1868640,VHNAW,Vahanna Tech Edge Acquisition I Corp.
9910,1870778,OHAAW,Opy Acquisition Corp. I
9911,1870778,OHAAU,Opy Acquisition Corp. I
9912,1871321,DRTSW,Alpha Tau Medical Ltd.
9913,107815,WELPM,WISCONSIN ELECTRIC POWER CO
9914,314808,VAL-WT,Valaris Ltd
9915,352960,RJZ,SWEDISH EXPORT CREDIT CORP /SWED/
9916,352960,FUE,SWEDISH EXPORT CREDIT CORP /SWED/
9917,352960,RJA,SWEDISH EXPORT CREDIT CORP /SWED/
9918,352960,EEH,SWEDISH EXPORT CREDIT CORP /SWED/
9919,352960,RJI,SWEDISH EXPORT CREDIT CORP /SWED/
9920,352960,RJN,SWEDISH EXPORT CREDIT CORP /SWED/
9921,352960,GRU,SWEDISH EXPORT CREDIT CORP /SWED/
9922,49196,HBANP,HUNTINGTON BANCSHARES INC /MD/
9923,64463,SLNHP,"Soluna Holdings, Inc"
9924,929058,HNPIY,HUANENG POWER INTERNATIONAL INC
9925,917251,ADC-PA,AGREE REALTY CORP
9926,895421,MS-PO,MORGAN STANLEY
9927,895421,MS-PP,MORGAN STANLEY
9928,895421,MS-PL,MORGAN STANLEY
9929,895421,MSSXL,MORGAN STANLEY
9930,823277,CHSCM,CHS INC
9931,823277,CHSCO,CHS INC
9932,823277,CHSCL,CHS INC
9933,823277,CHSCN,CHS INC
9934,771992,PAASF,PAN AMERICAN SILVER CORP
9935,857855,UCBIO,UNITED COMMUNITY BANKS INC
9936,1799191,TOIIW,"Oncology Institute, Inc."
9937,1817868,JAQCW,Jupiter Acquisition Corp
9938,1817868,JAQCU,Jupiter Acquisition Corp
9939,1786248,NREF-PA,"NexPoint Real Estate Finance, Inc."
9940,1780232,GFLU,GFL Environmental Inc.
9941,1825497,CRU-WT,Crucible Acquisition Corp
9942,1825497,CRU-UN,Crucible Acquisition Corp
9943,1827980,EMBKW,"Embark Technology, Inc."
9944,1828096,GSEVW,Gores Holdings VII Inc.
9945,1828096,GSEVU,Gores Holdings VII Inc.
9946,1826667,MTACW,MedTech Acquisition Corp
9947,1826667,MTACU,MedTech Acquisition Corp
9948,1822312,JCICW,Jack Creek Investment Corp.
9949,1824734,BGRYW,"Berkshire Grey, Inc."
9950,1820190,VCKAW,Vickers Vantage Corp. I
9951,1820190,VCKAU,Vickers Vantage Corp. I
9952,1819404,NRDY-WT,Nerdy Inc.
9953,1819438,GWH-WT,"ESS Tech, Inc."
9954,1823857,VHAQ-WT,Viveon Health Acquisition Corp.
9955,1822312,JCICU,Jack Creek Investment Corp.
9956,1819574,BARK-WT,"Bark, Inc."
9957,1849820,CLAQR,cleantech Acquisition Corp.
9958,1849820,CLAQW,cleantech Acquisition Corp.
9959,1848795,GIWWU,"GigInternational1, Inc."
9960,1848795,GIWWW,"GigInternational1, Inc."
9961,1847607,RFACU,RF Acquisition Corp.
9962,1847607,RFACR,RF Acquisition Corp.
9963,1847607,RFACW,RF Acquisition Corp.
9964,1848000,LAAAW,Lakeshore Acquisition I Corp.
9965,1846235,IMAQR,International Media Acquisition Corp.
9966,1846235,IMAQW,International Media Acquisition Corp.
9967,1853580,PFTAW,PORTAGE FINTECH ACQUISITION CORP.
9968,1854275,IOACW,Innovative International Acquisition Corp.
9969,1854275,IOACU,Innovative International Acquisition Corp.
9970,1859639,CZOO-WT,Cazoo Group Ltd
9971,1853580,PFTAU,PORTAGE FINTECH ACQUISITION CORP.
9972,1855447,ROCGU,Roth CH Acquisition IV Co.
9973,1832765,EACPW,Edify Acquisition Corp.
9974,1832765,EACPU,Edify Acquisition Corp.
9975,1834755,SLAC-WT,Social Leverage Acquisition Corp I
9976,1834755,SLAC-UN,Social Leverage Acquisition Corp I
9977,1835416,MACAU,Moringa Acquisition Corp
9978,1831270,BITE-UN,Bite Acquisition Corp.
9979,1831270,BITE-WT,Bite Acquisition Corp.
9980,1835416,MACAW,Moringa Acquisition Corp
9981,1838883,AAQC-WT,Accelerate Acquisition Corp.
